id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split,MolWt,NumValenceElectrons,TPSA
808269149,*C(=O)Oc1ccc([Si](C)(c2ccccc2)c2ccc(OC(=O)c3ccc(*)s3)cc2)cc1,0.38407419,60,2,3,4,0,2,train,442.56800000000015,152,52.6
808476294,*c1ccc(Oc2ccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(-c8nnc(*)o8)cc7)cc5)C6=O)cc4C3=O)cc2)cc1,0.38811487,119,2,8,7,2,4,train,826.97,294,141.37
808488658,*Nc1cc(C)c2cc3c(C)c(C)c(N*)c(C)c3cc2c1,0.3653562,38,2,4,0,2,0,train,262.35599999999994,100,24.06
808582678,*NCC[C@@]12C[C@H]3C[C@@H](C1)C[C@](c1ccc(N*)cc1)(C3)C2,0.33910824,54,2,12,0,2,0,valid,268.404,106,24.06
808879247,*c1cccc(N2C(=O)c3cccc(Oc4ccc(C(C)(C)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1,0.3702511,83,2,7,6,2,4,valid,592.6070000000003,218,93.22
810134797,*c1cc(OCCCCCCCCCCCC)cc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.3689144,72,2,16,6,2,4,train,566.6540000000002,216,93.22
810221803,*CCCC(CCNC(=O)c1ccc(C(=O)N*)cc1)C(C)C,0.34137267,37,2,11,2,2,2,train,288.3910000000001,114,58.2
810464372,*Oc1ccc(-c2ccc(Oc3ccc(Oc4cccc(Oc5ccc(*)cc5)c4C)cc3)c3ccccc23)c2ccccc12,0.38357509,70,2,1,4,0,0,valid,558.6330000000003,206,36.92
810570947,*C(=O)c1ccc(C(C)(CC)c2ccc(C(=O)N3CCN(*)CC3)cc2)cc1,0.37489095,50,2,10,2,2,2,train,348.4460000000001,134,40.620000000000005
810716859,*c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCCCCCC)cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1)C2=O,0.37302009,92,2,19,5,2,4,train,700.6760000000005,264,83.99000000000001
810767754,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,0.3352167,29,2,11,4,2,2,train,244.291,98,76.66
811102498,*CC(OC)C1C(=O)N(c2ccc(N(C)C)cc2)C(=O)C1*,0.36226319,40,2,9,3,2,2,train,274.32,106,49.85
811196388,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3ccc(CC)cc32)cc1,0.37736059,50,2,3,0,2,0,train,374.48700000000014,140,24.06
811299446,*NC1CCCC(N*)C1,0.33385202,14,2,6,0,2,0,train,112.176,46,24.06
812075542,*Nc1ccc(-c2ccc(-c3ccc(N)cc3)c(-c3ccc(N*)cc3)c2)cc1,0.35568128,50,2,0,0,3,0,train,349.437,130,50.08
812088904,*Oc1ccc(Oc2ccc(C(=O)c3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(Cl)c(C(F)(F)F)c1,0.38008742,77,2,4,4,0,2,train,570.9500000000003,202,52.6
812162763,*CCCCCCOC(=O)C(CCCCCCCCCCP(=O)(OCC)OCC)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,0.36595222,81,2,29,9,0,3,train,774.9330000000001,302,129.59
812270433,*Oc1ccc(-c2ccc(NC(=O)c3cc(C(=O)Nc4ccc(-c5ccc(Oc6ccc(C(C)(C)c7ccc(*)cc7)cc6)c(C(F)(F)F)c5)cc4)cc(C(C)(C)C)c3)cc2)cc1C(F)(F)F,0.37653866,123,2,11,4,2,2,train,884.9170000000004,330,76.66
812457901,*CC(*)c1ccc(C(C)=NO)cc1,0.35867112,23,2,4,1,1,1,valid,161.204,62,32.59
812811097,*Nc1ccc(-c2ccc(N*)c(-c3ccccc3)c2-c2ccccc2N)cc1,0.36447678,46,2,0,0,3,0,train,349.43700000000007,130,50.08
813149599,*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.38193072,65,2,3,4,0,2,valid,482.53500000000025,178,52.6
813214787,*Nc1ccc2c(c1N*)-c1ccccc1-c1ccccc1-c1ccccc1-2,0.36739742,44,2,0,0,2,0,train,332.4060000000001,122,24.06
814144401,*C/C=C\C[Si](*)(C)CCCOc1ccc2ccccc2c1,0.36773968,36,2,8,1,0,1,valid,282.459,104,9.23
814145084,*Nc1ccc(-c2cc(-c3ccc(N*)cc3)cc(C(C)(C)C)c2)cc1,0.36221606,46,2,4,0,2,0,train,314.4320000000001,120,24.06
814315691,*CC(*)OC(=O)CCCC(=O)c1ccccc1,0.3393767,28,2,7,3,0,2,train,218.252,84,43.370000000000005
814898102,*CCCCCCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,0.37926968,36,2,12,2,0,0,train,352.5180000000001,140,18.46
814967191,*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4cccc(Oc5c(C)cc(-c6cc(C)c(Oc7cccc8c7C(=O)N(*)C8=O)c(C)c6)cc5C)c4C3=O)c(C)c2)cc1C,0.3975525,108,2,13,6,2,4,train,752.8670000000001,282,93.22
815036763,*CCCCOC(=O)CCC(=O)O*,0.3291051,20,2,8,4,0,2,train,172.17999999999998,68,52.60000000000001
815051873,*c1ccc(C(=O)OCCCCCCOC(=O)c2ccc(-c3nnc(*)s3)cc2)cc1,0.36031607,50,2,8,4,0,2,train,408.47900000000004,148,78.38000000000001
815588093,*CCCCCCNC(=O)c1ccc(C(=O)N*)cc1,0.3376709,30,2,8,2,2,2,train,246.31000000000003,96,58.2
815998527,*CCCCCCOP(=O)(N=Nc1ccc(C(=O)c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,0.3606996,59,2,9,7,4,5,valid,508.4080000000002,182,137.57
816208987,*CC(O)CN(*)c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,0.38104863,42,2,6,1,3,1,valid,315.80400000000003,114,48.19
816499147,*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)sc4c3)cc2s1,0.37827781,41,2,8,0,0,0,train,378.5660000000001,132,25.78
816523902,*CC(*)OC(=O)c1ccncc1,0.34235599,20,2,3,2,0,1,train,149.149,56,39.19
816594704,*CC(*)C(=O)OCC(F)(F)C(F)(F)F,0.33021141,28,2,6,2,0,1,valid,204.09399999999997,76,26.3
816699374,*CC(*)c1ccc(S(=O)(=O)OCCC)cc1,0.37741586,29,2,5,3,0,2,train,226.29699999999997,82,43.370000000000005
816729790,*Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,0.36920269,51,2,1,0,4,0,valid,378.47900000000004,142,76.1
817102906,*CC(O)COC(=O)CCCCCCCCC(=O)OCC(O)COc1ccc(C(=O)Oc2ccc(O*)cc2)cc1,0.33714528,62,2,17,10,0,3,train,544.5970000000003,212,137.82
817222485,*CCC=C(*)CCCCCCCCCC,0.40745292,19,2,14,0,0,1,train,194.36199999999997,82,0.0
817646682,*CC(*)(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(OCc3ccccc3)cc2)cc1,0.34505383,53,2,8,4,0,3,train,398.4580000000001,150,52.60000000000001
818720899,*OCCOC(=O)c1cccc(C(=O)OCCOc2nc(-c3ccc(OCCCC)cc3)nc(*)c2-c2ccc(OC)cc2)c1,0.35974624,71,2,11,8,0,2,train,584.6250000000002,222,115.30000000000001
818853032,*CC(C)(CC)COC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.35540471,45,2,8,4,0,2,train,324.37600000000003,124,52.60000000000001
819429551,*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Sc8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.37088138,136,2,7,8,2,4,train,992.9060000000004,356,111.68
819812613,*Nc1ccc(Cc2ccc(N*)c(-c3ccccc3)c2-c2ccccc2)c(-c2ccccc2)c1-c1ccccc1,0.37242731,65,2,1,0,2,0,valid,500.6450000000002,186,24.06
819863073,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(S(=O)(=O)c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,0.35983629,131,2,7,11,4,11,train,912.9140000000001,322,218.30999999999997
819957053,*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,0.33397161,34,2,8,2,2,2,train,246.30999999999997,96,58.199999999999996
820067576,*CC(O)CN(CC(O)CN(*)c1ccccc1)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.35876659,63,2,6,4,5,2,train,447.4950000000002,170,114.80000000000001
820073046,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(NC(=O)c4cccc(C(=O)Nc5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,0.35449352,115,2,7,9,4,7,train,816.7820000000002,298,168.48999999999998
820293105,*Oc1ccc(OC(=O)CCCCCCCCC(*)=O)cc1,0.35187189,32,2,10,4,0,2,valid,276.3319999999999,108,52.6
820601696,*C(=O)c1ccc2ncc(-c3ccc(-c4cnc5ccc(*)cc5n4)cc3)nc2c1,0.40401109,51,2,1,1,0,1,train,360.3760000000001,130,68.63
820692130,*CC(=O)Nc1ccc(NC(=O)CN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,0.32771486,75,2,9,7,4,7,train,508.4460000000003,186,150.03
821219964,*CC(*)C(=O)Oc1ccc(C(=O)O)cc1,0.31040659,28,2,4,4,0,2,train,192.17,72,63.60000000000001
821537914,*CC(*)c1ccccc1C(=O)OC,0.35299495,21,2,4,2,0,1,train,162.18799999999996,62,26.3
821542361,*Sc1ccc(Nc2ccc(*)cc2)cc1,0.3997415,24,2,0,0,1,0,train,199.27800000000002,68,12.03
821655324,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(OCCCCCCCC)cc(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O,0.37014915,72,2,13,6,2,5,train,522.5570000000004,196,101.06
821914285,*c1ccc2c(c1)C(=O)N(c1cccc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)c1C)C2=O,0.39473937,78,2,8,4,2,4,train,530.3800000000002,192,74.76
822079361,*CC(*)C(=O)NCP(=O)(O)O,0.26739328,22,2,4,4,1,2,train,165.085,58,86.63000000000001
822757140,*CNC(=O)OC(c1ccco1)C(OC(=O)NCc1ccc(C(C)(C)c2ccc(*)o2)o1)c1ccco1,0.35185553,63,2,9,4,2,2,valid,480.47300000000024,182,129.22000000000003
823244753,*Nc1nc(N*)c(N)nc1N,0.31946255,18,2,0,0,4,0,train,138.134,52,101.88
823634116,*c1cccc(P(=O)(c2ccc(C(F)(F)F)cc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.38545979,92,2,5,6,2,5,train,650.5050000000002,230,101.06
824512000,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,0.34911505,62,2,18,7,1,4,train,523.6260000000005,204,107.99999999999999
825127348,*c1ccc2cc(-c3nc4ccc(-c5ccc6nc(*)[nH]c6c5)cc4[nH]3)ccc2c1,0.43811052,56,2,0,0,0,0,train,358.40400000000005,130,57.36
825973293,*c1cc(C)c(Oc2ccc(S(=O)(=O)c3ccc(Oc4cc(C)c(C5(*)OC(=O)c6ccccc65)cc4C)cc3)cc2)cc1C,0.39578665,80,2,6,6,0,3,valid,588.6810000000003,214,78.9
826441672,*NC1CC(C)(C)CC(C)(CNC(=O)c2cc(NC(=O)C(C(C)CC)N3C(=O)c4ccccc4C3=O)cc(C(*)=O)c2)C1,0.34594928,80,2,20,5,4,5,train,558.6790000000003,216,124.67999999999998
827035363,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC)cc1,0.33464221,57,2,13,7,1,4,train,453.4910000000003,174,107.99999999999999
827086896,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5ncc(*)o5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.397283,73,2,2,2,0,0,train,539.4310000000002,196,44.49
827590818,*c1ccc(Cc2ccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.37388099,96,2,8,6,2,4,train,682.7320000000003,252,93.22
828069066,*CC(CC(*)(C#N)C#N)c1ccc(F)cc1,0.39106819,29,2,6,0,2,0,train,200.216,74,47.58
828078901,*c1ccc(Oc2ccc(P(C)(=O)c3ccc(Oc4ccc(C5(*)OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,0.38109983,71,2,3,5,0,2,train,530.5160000000002,190,61.830000000000005
828636202,*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,0.3631737,70,2,5,4,2,4,train,496.5880000000002,180,92.34
828717601,*Nc1ccc(CCc2ccc(CCc3ccc(N*)cc3)cc2)cc1,0.34961202,38,2,4,0,2,0,train,314.432,120,24.06
828807298,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6C(F)(F)F)cc5)n4)cc3)c(C(F)(F)F)c1)C2=O,0.36226702,131,2,9,9,2,7,train,923.7340000000004,334,157.32
828904716,*CCCCCCNC(=O)CCC(C)CC(=O)N*,0.33972833,27,2,13,2,2,2,train,240.34699999999998,98,58.2
829968625,*CC(*)(C)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(N=Nc3ccc(Cl)cc3)c3ccccc23)cc1,0.36207231,69,2,12,5,2,3,valid,571.0730000000002,210,86.55
829981361,*Oc1ccc(C(C)(C)c2ccc(OC(=O)NC(=O)c3cc(C(=O)NC(*)=O)cc(C(C)(C)C)c3)cc2)cc1,0.3446568,73,2,11,6,2,4,train,500.5510000000003,190,110.79999999999998
830475899,*CCCNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCCCOCCOCCO*,0.34027118,85,2,30,9,6,6,train,794.991,314,202.28999999999996
831848484,*CCC(C)CC(=O)O*,0.34423811,15,2,6,2,0,1,valid,114.14399999999999,46,26.3
831990105,*CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.3239093,48,2,5,4,3,4,valid,321.29200000000003,118,95.58000000000001
832112945,*CCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.33800885,61,2,7,6,1,4,train,427.41200000000015,158,89.97999999999999
832267594,*C1C(=O)N(c2ccc(O[Si](C)(C)C)cc2)C(=O)C1*,0.43916684,41,2,7,3,1,2,train,261.35299999999995,94,46.61
832293069,*CCN(*)C(=O)c1c(F)cccc1F,0.34715202,24,2,3,1,1,1,train,183.15699999999998,68,20.310000000000002
832907527,*Nc1cccc2c(NC(=O)Nc3cc(NC(*)=O)cc(C(=O)Nc4ccc5c(c4)C(=O)c4ccccc4C5=O)c3)cccc12,0.32826884,78,2,5,5,5,5,valid,567.5610000000003,208,145.49999999999997
832948495,*Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N*)cc3)c2)cc1,0.348951605,50,2,0,0,3,0,valid,349.437,130,50.08
833018953,*CCCC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,0.34232189,35,2,9,2,2,2,train,260.337,102,58.2
833673959,*O[Si](C)(C)CCCCCC[Si](*)(C)C,0.44650373,29,2,10,1,0,0,valid,216.47299999999996,78,9.23
834012774,*CC(*)c1cccc(N(c2ccc(C)cc2)c2ccc(C)cc2)c1,0.42262302,41,2,4,0,1,0,train,299.41700000000003,114,3.24
834236236,*Nc1ccc2c(c1)C(C)(C)c1cc3c(N*)c4ccccc4c(N)c3cc1-2,0.38120825,49,2,3,0,3,0,train,337.4260000000001,126,50.08
834328037,*CCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,0.38060796,41,2,8,0,0,0,valid,346.4300000000001,132,52.06
834450099,*C(=O)Nc1cc(NC(=O)c2cncc(*)c2)cc(-c2nnc(-c3ccccn3)o2)c1,0.36789463,55,2,2,2,2,2,train,384.3550000000001,140,122.9
835449661,*CCCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.34163356,64,2,10,6,1,4,train,469.4930000000002,176,89.97999999999999
835465429,*CC(*)(C)C(=O)OCCCCCCCCCCOc1ccc(N=Nc2ccccc2)cc1,0.3703315,47,2,14,3,2,2,train,422.56899999999996,166,60.25
836337726,*c1ccc2oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(S(*)(=O)=O)cc5)cc4)cc3c2c1,0.37867656,62,2,0,5,0,4,train,462.50400000000013,158,90.65
836390884,*Nc1cc2c(cc1N*)C(C[C@H](CC)CCCC)(C[C@H](CC)CCCC)c1cc(N)c(N)cc1-2,0.35441352,64,2,17,0,4,0,train,448.6990000000003,180,76.1
836759737,*CC(C)(CO*)COCC(F)(F)C(F)(F)C(F)(F)F,0.35888622,36,2,9,2,0,0,train,284.17099999999994,108,18.46
836965269,*CC(=O)Nc1ccc(Oc2ccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.33219113,86,2,9,8,4,7,train,600.5430000000003,220,159.26
837296086,*OP(=O)(Oc1ccc(OC)cc1)Oc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,0.34736304,53,2,1,7,0,3,train,418.3630000000001,144,88.13
837351512,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3cccc(C)c32)cc1,0.37209959,49,2,2,0,2,0,train,360.4600000000001,134,24.06
837417544,*Nc1ccc(-c2ccc(N*)cc2C(F)(F)F)c(C(F)(F)F)c1,0.34397372,43,2,2,0,2,0,train,318.2199999999999,116,24.06
837604570,*CCCCOCCCCOCCCCOC(=O)c1ccc(N=Cc2cc(OCCC(C)CCCC(C)C)c(C=Nc3ccc(C(=O)O*)cc3)cc2OCCC(C)CCCC(C)C)cc1,0.37606592,96,2,36,8,2,4,train,883.2239999999998,352,114.24000000000001
838168073,*C(=O)NCCNC(=O)c1ncn(C)c1*,0.30881015,26,2,5,2,2,2,train,194.194,74,76.02000000000001
838352971,*Nc1ccc2c(c1)Cc1cc(N*)c(N)cc1-2,0.35883354,31,2,1,0,3,0,train,209.252,78,50.08
838510907,*Oc1ccc(C(=O)c2cccc(-c3cccc(C(=O)c4ccc(*)cc4)c3)c2)cc1,0.36823829,54,2,2,3,0,2,train,376.41100000000006,138,43.370000000000005
838925791,*CCCN(C)c1ccc(C(=O)c2ccc(N(*)C)cc2)cc1,0.37870937,38,2,6,1,2,1,train,280.371,108,23.550000000000004
839165953,*N[C@@H](CCC[C@H](N*)C(=O)[C@@H](N)[C@@H](C)O)C(=O)O,0.30156557,52,2,10,4,3,2,train,245.279,98,124.67999999999999
839183601,*OC(C)CC(*)=O,0.33260696,13,2,4,2,0,1,train,86.08999999999999,34,26.3
839463211,*Nc1noc2nc3c(C(=O)OCC)cc(C(=O)c4ccc(C)cc4)c(N)c3c(N*)c12,0.33167362,56,2,5,3,3,2,train,403.39800000000014,150,132.37
839630987,*c1cccc(OCCCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.3592549,79,2,16,6,2,4,train,642.7520000000001,244,93.22
839878795,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5(*)c6ccccc6C(=O)N5C)cc4)cc3)cc2)cc1,0.39435805,69,2,4,4,1,2,valid,509.5610000000002,188,55.84
840186031,*C(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5sc(-c6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)c(-c6ccccc6)c5-c5ccccc5)cc3)C4=O)cc2)cc1,0.38721196,130,2,7,6,4,6,train,929.0260000000002,334,132.95999999999998
840194928,*CCCCCCCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,0.37504022,41,2,13,2,0,0,train,366.54500000000013,146,40.46
840303746,*CC(O)CN(CCO)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(CCO)CC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,0.33980494,94,2,13,10,2,4,train,740.8970000000002,274,174.13999999999996
840698807,*CC(*)C(=O)OCC(C)CC,0.37285766,19,2,8,2,0,1,valid,142.19799999999998,58,26.3
841055334,*Oc1ccc(C(C)(C)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,0.3824439,112,2,3,4,0,2,train,762.825,278,87.2
841081788,*CCCCNC(=O)CC(=O)N*,0.30389328,19,2,7,2,2,2,train,156.185,62,58.2
841226784,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(-c3ccccc3)cc2)cc1,0.34391945,50,2,5,4,0,2,train,358.393,134,52.60000000000001
841328550,*c1cc(N2C(=O)c3ccc(Oc4ccc5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5c4)cc3C2=O)cc(C(F)(F)F)c1,0.37446524,84,2,5,6,2,4,train,592.4850000000005,214,93.22
841576889,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3ccc(Oc4ccc(C56CC7CC(CC(C7)C5)C6)cc4)cc3)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.38634637,119,2,15,7,2,6,train,820.8380000000003,298,118.13
842024022,*Oc1ccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)cc1,0.34021379,38,2,4,2,0,0,valid,270.12799999999993,98,18.46
842148313,*Nc1ccc(-c2c(-c3ccccc3)c(-c3ccccc3)c(N*)c(-c3ccccc3C)c2-c2ccccc2C)cc1,0.37961071,69,2,2,0,2,0,train,514.6720000000003,192,24.06
842167683,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CCC3C4)cc2)cc1,0.38120517,159,2,17,8,2,4,train,1063.2189999999996,396,111.68
843120215,*Oc1c(OC)cc(-c2cc(OC)c(OC(=O)c3cccc(C(*)=O)c3)c(OC)c2)cc1OC,0.34670291,59,2,6,8,0,2,train,436.41600000000017,164,89.52000000000001
843575922,*CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,0.34013313,54,2,8,6,2,2,train,462.5020000000002,176,95.12
843758383,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,0.43055287,112,2,12,5,2,5,train,752.6669999999999,276,91.83000000000001
843894109,*Nc1ccc(C(c2ccc(N*)cc2)=c2ccc(=C)cc2)cc1,0.364906,40,2,2,0,2,2,train,284.36199999999997,106,24.06
844100895,*CCOCCOP(=O)(N=Nc1ccc(-c2ccc(N=NP(=O)(O*)OC)cc2)cc1)OC,0.35788799,54,2,6,7,4,4,train,468.3430000000002,166,129.73
844156595,*c1cc(C(=O)OCCCCC)cc(N2C(=O)CC(C3Cc4ccccc4C4C(=O)N(*)C(=O)C43)C2=O)c1,0.3651339,69,2,16,6,2,5,train,486.5240000000002,184,101.06
844411055,*c1cccc(P(=O)(c2ccc(Oc3ccc(C45CC6CC(CC(C6)C4)C5)cc3)cc2)c2cccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.38257569,115,2,14,7,2,5,valid,808.8270000000001,294,110.28999999999999
844805086,*c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C(*)(c7ccccc7)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,0.42531677,96,2,5,0,0,0,train,694.5530000000002,252,52.06
845322563,*CCCCCCC(=O)N*,0.35135573,14,2,7,1,1,1,train,127.187,52,29.1
845810761,*c1ccc(C(=O)c2ccc(C(=O)c3ccc(S(*)(=O)=O)cc3)cc2)cc1,0.37728545,51,2,2,4,0,4,valid,348.379,122,68.28
845873232,*Oc1cccc2ccc(Oc3ccc(NC(=O)c4ccc(C(c5ccc(C(=O)Nc6ccc(*)cc6)cc5)(C(F)(F)F)C(F)(F)F)cc4)cc3)cc12,0.35696537,93,2,5,4,2,2,train,698.6190000000005,256,76.66
845994024,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,0.35537215,74,2,4,6,3,6,train,523.5260000000003,186,129.72
846108255,*Oc1ccc(Oc2ccc(C(=O)c3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.35538717,84,2,12,6,2,4,train,666.7740000000006,252,110.79999999999998
846390932,*Nc1ccc(/C=C/c2ccccc2/C=C/c2ccc(N*)cc2)cc1,0.35311635,42,2,4,0,2,2,train,310.4,116,24.06
846455978,*Nc1cc(O)c(-c2c(O)c(O)c(N)c(N)c2N*)c(O)c1,0.31859202,41,2,0,4,4,0,train,276.25199999999995,104,157.01999999999998
846469607,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(-c5cccc(C(=O)c6ccc(*)cc6)c5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.37249164,96,2,5,4,0,2,train,694.6270000000005,254,52.6
846662171,*CCCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,0.34909907,66,2,12,4,2,4,train,478.5480000000003,180,74.76
846740244,*Nc1cc(S)c(N*)cc1S,0.34631119,18,2,0,0,2,0,train,170.262,52,24.06
846811981,*Nc1ccc(C(C)(c2ccc(N)cc2)c2ccc(N*)cc2)cc1,0.36464453,41,2,2,0,3,0,valid,301.39300000000003,114,50.08
847356042,*CCCCCCOC(=O)OCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,0.34612362,58,2,18,9,0,3,train,542.6250000000005,212,106.59000000000002
