id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split
975942451,*Nc1nc2c(c(=O)n1N*)Cc1nc(N)n(N)c(=O)c1C2,0.34327027,40,2,2,2,4,2,train
977134165,*C(=O)c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(*)cc5C4=O)CC3)CC1)C2=O,0.36459442,72,2,18,5,2,5,valid
977496062,*Oc1cccc(Oc2ccc(C(=O)c3ccc(NC(=O)CCCCCCCCC(=O)Nc4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c1,0.35461809,84,2,12,6,2,4,train
977560848,*Nc1ccc(/C(=C(\c2ccccc2)c2ccc(N*)cc2)c2ccccc2)cc1,0.374407055,49,2,2,0,2,1,train
977724395,*CC(*)C(=O)OCCCCCCOc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,0.35501894,48,2,11,5,1,2,train
977861855,*Nc1ccccc1CCc1ccc(NC(=O)NCCCCCCNC(*)=O)cc1,0.3465376,42,2,10,2,4,2,train
978144128,*CNC(=O)OCC(OC(=O)NCc1ccc(*)o1)c1ccco1,0.32715503,38,2,6,4,2,2,train
978251240,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.36289032,75,2,6,6,2,5,train
978860750,*Nc1ccc(C(C)(C)c2cccc(C(C)(C)c3ccc(N*)c(C)c3)c2)cc1C,0.3642123,52,2,8,0,2,0,train
979011291,*CCCCCCCOc1ccc(-c2ccc(O*)c3ccccc23)c2ccccc12,0.3642299,44,2,7,2,0,0,train
979179304,*CCOC(=O)NCC1(C)CC(NC(=O)O*)CC(C)(C)C1,0.33606063,38,2,14,4,2,2,train
979211683,*CC(*)c1ccc(C(=O)OCC)cc1,0.36916022,24,2,5,2,0,1,train
979410672,*CC(*)N1CCCC1=S,0.39052842,15,2,6,0,1,1,train
979464287,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c1)C2=O,0.3736609,88,2,7,5,2,4,train
979533481,*CCCCCCCCCCNC(=N*)c1ccccc1,0.3881679,26,2,11,0,2,1,train
979588845,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(Oc3ccccc3)cc2)cc1,0.34706136,54,2,2,6,0,2,train
980398576,*c1cccc(N2C(=O)c3cccc(Oc4cccc(Oc5cccc6c5C(=O)N(*)C6=O)c4)c3C2=O)c1,0.35986815,66,2,4,6,2,4,train
980411522,*CC(CCCCCCCCCCCCCCCC)C1C(=O)N(CCCCCCCCCCCC)C(=O)C1*,0.39088075,51,2,34,2,1,2,valid
980673012,*c1ccc(*)c(C(=O)c2ccc(F)cc2)c1,0.40977621,30,2,1,1,0,1,valid
981778956,*c1cc(CCOC(=O)C(C)Br)c(*)s1,0.40626564,27,2,5,2,0,1,valid
981880572,*CCCCCC(=O)Oc1ccc2ccc(OC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2c1,0.3370471,58,2,9,6,1,4,train
982011392,*Oc1ccc(C(=Cc2cc(OC)c(C=C(c3ccc(*)cc3)c3ccc(F)cc3)cc2OC)c2ccc(F)cc2)cc1,0.38359708,71,2,6,3,0,2,train
982052578,*CC(*)(CC(=O)OCC(C)C)C(=O)OCC(C)C,0.38664522,33,2,13,4,0,2,train
982081375,*c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(N4C(=O)c5ccc(NC(=O)Nc6ccc(-c7cc(-c8ccc(-c9ccccc9)cc8)cc(-c8ccc(NC(=O)Nc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)n7)cc6)cc5C4=O)cc3)ccc3ccccc23)cc1,0.36383462,171,2,6,8,6,6,train
982170716,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,0.35031486,41,2,8,2,2,2,train
982448073,*CCCCCCOC(=O)C(=O)O*,0.33558333,20,2,8,4,0,2,train
982641733,*CCOc1ccc(C(=O)OC(=O)c2ccc(O*)cc2)cc1,0.33048829,37,2,4,5,0,2,train
982644871,*Nc1cccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)NC(*)=S)cc2)c1,0.34266836,54,2,12,3,4,4,valid
982652113,*c1ccc(Oc2ccc(C(=O)c3ccc(Cc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccccc8)[nH]c7*)cc6)cc5)cc4)cc3)cc2)cc1,0.39839746,97,2,3,4,0,2,train
982823848,*Oc1c(OC)cc(*)cc1OC,0.35493117,19,2,2,3,0,0,train
982899341,*Nc1cc2ccc3ccc(N*)c4ccc(c1)c2c34,0.33737081,32,2,0,0,2,0,train
982900215,*Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC(*)=O)c(C)cc3C)cc2)cc1,0.33947658,51,2,6,2,2,2,train
982959217,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C(c5ccccc5)=C(c5ccc(C6=C(c7ccccc7)C(=O)N(*)C6=O)cc5)C4=O)cc3)cc2)cc1,0.37787317,96,2,8,6,2,6,train
983140270,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(P(C)(=O)c4ccc(*)cc4)cc3)cc2)cc1,0.37865073,61,2,1,5,0,3,valid
983336786,*Nc1nc(CCC2OCC3(COC(CCc4nc(N)nc(N)n4)OC3)CO2)nc(N*)n1,0.32807349,53,2,11,4,4,0,train
983359271,*Oc1ccc(C(c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.34987919,69,2,7,2,0,0,train
983408527,*CCCCCCOC(=O)OCCCCCCN1C(=O)c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3)cc2C1=O,0.34233697,77,2,17,7,2,5,valid
983924337,*CCCCCCCCCCOC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)O*)cc3)cc2)cc1,0.35722894,56,2,12,4,0,2,train
984649058,*CCCCCCCCCCCCCCCCCCNC(=O)Cc1ccc(CC(=O)N*)cc1,0.36969623,44,2,22,2,2,2,valid
984722345,*C(=O)OCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,0.34843599,54,2,13,6,1,4,train
985031681,*C(=O)OCCCCCCCCCCCCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.35686622,91,2,18,9,2,6,train
985113271,*CCOC(=O)Nc1ccc(CCCc2ccc(NC(=O)O*)cc2)cc1,0.33911152,41,2,7,4,2,2,train
985128268,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7cc8ccccc8cc7Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6C5=O)cc4)cc3)cc2)cc1,0.36958426,105,2,4,8,2,4,train
985248291,*Nc1c(C)cc(C2(c3cc(C)c(N*)c(C)c3)c3ccccc3-c3ccccc32)cc1C,0.39543139,56,2,5,0,2,0,train
985716101,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(-c4ccc(OCCCC#N)cc4)cc(-c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)n3)cc1)C2=O,0.3862986,103,2,9,6,3,5,train
985931014,*CCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,0.3520318,43,2,10,4,0,2,train
986199632,*OC(=O)C(C)NC(=O)CCCCC(=O)NC(C)C(=O)OC1COC2C(*)COC12,0.32344295,52,2,18,8,2,4,train
986628745,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCC)cc1,0.35082054,62,2,18,7,1,4,train
987143129,*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.37010428,38,2,8,2,0,1,train
987280139,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5nc(-c6ccccc6)[nH]c5*)cc4)cc3)cc2)cc1,0.39015986,75,2,0,4,0,2,train
988391543,*Nc1c(C)c(Cc2ccccc2)c(Cc2ccccc2)c(C(Cc2ccccc2)Cc2ccccc2)c1N*,0.36124078,60,2,6,0,2,0,valid
988399583,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,0.44221475,66,2,10,4,0,0,valid
988455037,*c1ccc(C(=O)Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(OC(=O)c4ccc(N5C(=O)CC(Nc6cccc(NC7CC(=O)N(*)C7=O)c6)C5=O)cc4)c(C)c3)cc2C)cc1,0.3727379,117,2,15,8,4,6,valid
988551958,*CCC(C)S*,0.42340205,9,2,4,0,0,0,train
988557841,*c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,0.46496815,77,2,0,1,0,0,train
989355394,*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1ccc(OCCCCC)c(C(=O)O*)c1,0.34033362,55,2,12,5,0,2,train
989396731,*CCCc1nc2cc(-c3ccc4[nH]c(*)nc4c3)ccc2[nH]1,0.36451297,42,2,3,0,0,0,train
990486279,*c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C(*)(C(F)(F)F)C(F)(F)F)cc4C3=O)ccc1C)C2=O,0.39717883,78,2,8,4,2,4,valid
990726873,*Nc1cc(NC(=O)c2cc(OCCCN(C)c3ccc(N=Nc4ccc(S(C)(=O)=O)cc4)cc3)cc(C(*)=O)c2)cc(C(=O)OCCCN(C)c2ccc(N=Nc3ccc(S(C)(=O)=O)cc3)cc2)c1,0.3639981,125,2,13,9,8,9,valid
990755656,*NC1=C[C@@](O)(N*)N=C(N)N1,0.29677001,26,2,4,1,5,2,train
990844091,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,0.38038292,93,2,2,6,1,4,train
990921781,*CC(*)(C)C(=O)OCC(=O)N1CCCC1,0.33084137,28,2,10,3,1,2,train
991150899,*OC(=O)OC1COC2C(*)COC12,0.32110167,23,2,7,5,0,1,train
991486562,*CCC(C)C(*)C,0.38748444,12,2,6,0,0,0,train
991497754,*Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,0.37801095,63,2,3,2,0,0,train
991575324,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(S(=O)(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.3668584,98,2,4,9,2,6,train
991645843,*Nc1cccc2c1[C@H]1c3ccccc3[C@@H]2c2cccc(N*)c21,0.3714413,45,2,2,0,2,0,train
991734116,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC(C6CCC7C(=O)N(*)C(=O)C7C6)CC5C4=O)cc3)cc2)cc1,0.36741646,78,2,16,6,2,4,train
991748625,*c1ccc(Oc2ccc(-c3nc4cc(S(=O)(=O)c5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,0.4167925,85,2,0,3,0,2,train
991749301,*CC(*)(C)C(=O)OCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,0.3553822,45,2,10,3,1,1,train
991912273,*c1ccc2c(c1)c1cc(-c3c4ccc(C=Cc5ccc(N(CCCCCC)CCCCCC)cc5)cc4c(*)c4ccc(C=Cc5ccc(N(CCCCCC)CCCCCC)cc5)cc34)ccc1n2CCCCCCCC,0.39672462,116,2,36,0,2,2,train
992375016,*CCCCOc1ccc(C(=O)OCCOC(=O)c2ccc(O*)cc2)cc1,0.34108064,42,2,8,6,0,2,train
992491355,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)c3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.39495463,108,2,13,8,2,5,train
993495758,*c1cc2c(cc1C)-c1cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc1S2(=O)=O,0.41132119,81,2,6,6,2,6,train
993642509,*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(O*)cc3)cc2)cc1,0.33724691,73,2,8,8,2,4,train
994147149,*CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1)c1ccc(N=Nc2ccc(-c3nc4ccc([N+](=O)[O-])cc4n3CC)cc2)cc1,0.36037645,89,2,9,6,6,4,train
994176414,*Oc1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc21,0.38372241,65,2,11,4,0,2,valid
994235992,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5cccc(Oc6ccc(C(=O)c7ccc(Oc8cccc9c8C(=O)N(*)C9=O)cc7)cc6)c5C4=O)cc3)c2)cc1,0.36092418,103,2,5,9,2,5,train
994355655,*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,0.4118037,86,2,14,5,2,5,train
994657756,*CC(CC)S*,0.42316146,9,2,4,0,0,0,train
995410408,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(OCCN(CC)c4ccc(C(C#N)=C(C#N)C#N)cc4)c3)cc1OCCN(CC)c1ccc(C(C#N)=C(C#N)C#N)cc1)C2=O,0.37956411,158,2,25,6,10,6,valid
995559885,*C(*)(F)Cl,0.33776563,10,2,2,0,0,0,train
995697393,*OC(CC(*)=O)C(C)(Cl)Cl,0.35072691,22,2,7,2,0,1,valid
996300632,*Oc1ccc(Oc2ccc(NC(=O)c3cc(C(=O)Nc4ccc(*)cc4)cc(C(C)(C)C)c3)cc2)cc1,0.36524897,66,2,6,4,2,2,train
996351908,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3cc(C(C)(C)C)c(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c(C(C)(C)C)c3)cc1)C2=O,0.41502916,103,2,13,6,2,5,train
996538100,*Oc1ccc(C(c2ccccc2)c2ccc(OC(*)=O)cc2C)c(C)c1,0.37510529,44,2,4,3,0,1,valid
997201189,*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(c6ccccc6)C(F)(F)F)cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,0.41024924,106,2,8,4,2,4,train
997252615,*CC(*)OC,0.36080303,8,2,3,1,0,0,valid
997287969,*c1ccc(C(c2ccc(N3C(=O)c4ccc(OCCN(CCOc5ccc6c(c5)C(=O)N(*)C6=O)c5ccc(C=Cc6ccc([N+](=O)[O-])cc6)cc5)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.35788304,131,2,13,8,4,6,valid
998478267,*c1ccc2oc(-c3cccc(-c4nc5cc(C(*)(C(F)(F)F)C(F)(F)F)ccc5o4)c3)nc2c1,0.42780861,65,2,3,0,0,0,train
999068142,*c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S(*)(=O)=O)cc4S(=O)(=O)O)cc3)cc2)c(S(=O)(=O)O)c1,0.37255612,76,2,0,8,0,6,train
999116161,*C(=O)Nc1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(NC(=O)Nc6ccc(N7C(=O)c8ccc(*)cc8C7=O)cc6)cc4)C5=O)cc3)n2)cc1,0.35865584,128,2,7,7,6,7,valid
999660395,*C(=O)NCCN(CCNC(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.34863371,121,2,12,9,6,8,train
999723050,*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,0.33382733,30,2,11,4,0,3,train
999774546,*c1ccc(OCCCCCCOc2ccc(C3C4C(=O)N(c5ccc(N6C(=O)C7ON(C)C(*)C7C6=O)cc5)C(=O)C4ON3C)cc2)cc1,0.35427898,86,2,18,8,4,4,train
999910921,*CC(*)(C)C(=O)OC1CCC2CCCCC2C1,0.37667899,29,2,14,2,0,1,train
1000606738,*CCCCCCCCCCOc1ccc(C=C2CCC(=Cc3ccc(OCCCCCCCCCCOP(=O)(O*)OC)c(OC)c3)C2=O)cc1OC,0.3684349,76,2,30,9,0,4,valid
1000610070,*Nc1ccc(C(=O)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.34522858,49,2,3,3,2,3,train
1000940979,*c1ccc(Oc2ccc(N3C(=O)C(Cl)=C(Oc4ccc(C(c5ccc(OC6=C(Cl)C(=O)N(*)C6=O)cc5)(C(F)(F)F)C(F)(F)F)cc4)C3=O)cc2)cc1,0.36044402,106,2,13,7,2,6,train
1001186326,*CCCCCCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.34666187,73,2,13,4,2,4,valid
1001439258,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc(C(C)(C)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)c2C#N)cc1,0.37485348,110,2,8,8,3,4,train
1002053152,*CCCCCCOC(=O)OCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,0.34762282,60,2,20,9,0,3,train
1002611290,*c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5ccc(Oc6ccc(Oc7cccc8c7C(=O)N(*)C8=O)cc6)cc5)c4C3=O)cc2)cc1,0.36415634,88,2,4,8,2,4,train
1003276848,*NC1=Cc2cccc3ccc(N*)c1c23,0.33737221,25,2,2,0,2,1,train
1003322685,*CC(*)(C)C(=O)OC1(C)CCCN(c2ccc(N=Nc3ccc(C=C(C#N)S(C)(=O)=O)cc3)cc2)C1,0.37311394,69,2,14,4,4,5,train
1003416473,*C(Cl)=C(*)c1ccccc1,0.41584019,19,2,3,0,0,1,train
1003609082,*c1ccc(C#Cc2cc(OCCCCCCCC)c(C#Cc3ccc(-c4nnc(*)o4)cc3)cc2OCCCCCCCC)cc1,0.44177748,68,2,20,2,0,0,train
1003747074,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)C5CCC(C6CCC7C(=O)N(*)C(=O)C7C6)CC5C4=O)cc3)c2)cc1,0.36411353,78,2,16,6,2,4,train
1004036255,*c1ccc(Oc2ccc(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)cc2)cc1,0.40046874,64,2,12,5,2,5,train
1004172510,*CCCCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,0.34556001,34,2,15,3,2,3,train
1005319308,*Nc1ccc2c(c1N*)C1(c3ccccc3-c3ccccc31)c1ccccc1-2,0.37725763,47,2,1,0,2,0,train
1005375030,*O[Si](Oc1ccc(C2(c3ccc(*)cc3)c3ccccc3-c3ccccc32)cc1)(c1ccccc1)c1ccccc1,0.41378255,70,2,1,2,0,0,valid
1006229444,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc6cc(Oc7ccc8c(c7)C(=O)N(*)C8=O)ccc6c5)cc4C3=O)cc2)cc1,0.368655,85,2,4,7,2,4,train
1006972816,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3cc(C)ccc32)cc1,0.37206432,49,2,2,0,2,0,train
1007721072,*Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,0.35428669,53,2,2,6,0,4,valid
1007994898,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(-c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,0.41642982,82,2,9,5,2,5,train
1008054582,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc4c(=O)n5c6cc(Oc7ccc8c(c7)nc7c9ccc(*)c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,0.37350253,114,2,0,7,0,4,train
1008455726,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)CCC(C(C)(C)C)CC8)cc7)cc6C5=O)cc4)cc3C)c(C)c2)cc1,0.38855303,143,2,16,8,2,4,train
1009402745,*c1ccc2c(c1)C(=O)N(c1cccc(P(=O)(c3cccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c1)C2=O,0.39081756,122,2,9,5,2,5,valid
1010071702,*Nc1ccc(-c2ccc(N*)cc2CCCCCCc2cc(N)ccc2-c2ccc(N)cc2)cc1,0.34872521,54,2,6,0,4,0,train
1011327767,*NNc1ccc(-c2ccc(NN*)c(-c3ccccc3)c2-c2ccccc2)cc1,0.37163024,47,2,0,0,4,0,train
1011731362,*c1ccc([Si](CCCC)(CCCC)[Si](*)(CCCC)CCCC)s1,0.44335751,43,2,16,0,0,0,train
1011779904,*CC(CC(Cl)(Cl)Cl)O*,0.37859237,19,2,7,1,0,0,train
1011876528,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,0.37553512,55,2,7,4,0,2,train
1011928148,*CC(*)(C)C(=O)OCC1(C)COC(C)(C)OC1,0.35893262,33,2,12,4,0,1,valid
1011964069,*Nc1ccc(C2(c3ccc(N*)c(C)c3C)c3ccccc3-c3ccccc32)c(C)c1C,0.37955034,54,2,5,0,2,0,train
1012063352,*C=Cc1nc(C=Cc2ccc3c(c2)c2cc(*)ccc2n3CCCCCC)c(C#N)c(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c1C#N,0.40041543,89,2,14,0,3,3,train
1012066552,*c1ccc(Cc2ccc(N(c3ccc(C)cc3)c3ccc(-c4ccc(N(*)c5ccc(C)cc5)cc4)cc3)cc2)cc1,0.43960081,72,2,3,0,2,0,train
1012240056,*c1ccc(C(c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.38527977,88,2,7,5,2,4,train
1012244611,*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6nc7cc(-c8ccc9nc(-c%10ccccc%10)c(*)nc9c8)ccc7nc6-c6ccccc6)cc4)C5=O)cc3C2=O)cc1,0.41170662,129,2,5,5,2,5,valid
1012615960,*C1CCC(CC2CCC(N3C(=O)C4C5C=CC(C6C(=O)N(*)C(=O)C56)C4C3=O)CC2)CC1,0.37857284,64,2,25,4,2,5,train
1012673977,*c1nc(-c2ccccc2)nc(N(C)CCCCCCN(*)C)n1,0.39607619,37,2,8,0,2,0,train
1012813731,*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,0.35659947,33,2,4,2,0,1,train
1013332010,*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5ncc(*)o5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.40096044,79,2,5,2,0,0,train
1013677154,*Oc1ccc(C(=O)OC(C)COC(C)COC(C)COC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.34810342,73,2,13,10,0,4,train
1013955085,*NCCN(C)CCN*,0.3165625749999999,12,2,5,0,3,0,valid
1014178298,*c1ccc(C(=O)OCCCCCCCCOC(=O)c2ccc(-c3nnc(*)s3)cc2)cc1,0.36108206,52,2,10,4,0,2,train
1014358426,*c1ccc2c(c1)Sc1cc(-c3ccc(-c4ccc(*)s4)s3)ccc1N2CCCCCCCCCCCC,0.45700932,58,2,12,0,1,0,valid
1015002552,*CCCCCCCCCCOc1ccc(OC(=O)c2ccc(OCCOCCOCCOc3ccc(C(=O)Oc4ccc(O*)cc4)cc3)cc2)cc1,0.34939934,76,2,18,10,0,2,train
1015530423,*CC(*)(F)C(=O)OCC(F)(F)C(F)F,0.31321391,28,2,6,2,0,1,train
1015804720,*Nc1ccc2cc3cc4ccccc4cc3cc2c1N*,0.34122991,30,2,0,0,2,0,train
1015995822,*c1ccc(S(*)(=O)=O)cc1,0.37182941,21,2,0,2,0,2,train
1016001230,*N=P(*)(N(C)C)N(C)C,0.38583819,19,2,4,0,3,1,train
1016053436,*CC1CC(COC(=O)c2ccc(C(=O)O*)cc2)CC(C(C)(C)C)C1,0.36365524,46,2,14,4,0,2,valid
1016427513,*CC(O)CN(C)S(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)N(C)CC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)cc2)cc1,0.34670882,90,2,11,8,2,4,train
1016483191,*c1cccc(N2C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)c1,0.36206097,87,2,4,8,2,6,valid
1016549467,*Nc1nc(CCn2ccnc2CCCCCCCCCCC)nc(N*)n1,0.3488479,36,2,13,0,2,0,train
1016554396,*Nc1ccc2c(c1)cc(-c1ccccc1)c1cc(N*)ccc12,0.34652388,39,2,0,0,2,0,train
1017422838,*Nc1cccc(-c2cccc(N*)c2-c2cccc3ccc4cc5ccccc5cc4c23)c1-c1cccc2ccc3cc4ccccc4cc3c12,0.36507338,79,2,0,0,2,0,train
1017533864,*CC(*)c1ccc(C(=O)OC(C)C)cc1,0.37933569,27,2,6,2,0,1,train
1017786656,*Nc1ccc(Cc2ccccc2C(c2ccccc2Cc2ccc(N)cc2)c2ccccc2Cc2ccc(N*)cc2)cc1,0.36342323,65,2,4,0,3,0,valid
1017876939,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5c(C(=O)c6ccc(*)cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c(-c6ccc(F)cc6)c5-c5ccc(F)cc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,0.40790835,140,2,3,4,0,2,train
1017988364,*CCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,0.35605283,31,2,17,4,2,2,train
1018289608,*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)N(*)C7=O)cc5C4=O)c3)c2)c1,0.35957648,77,2,4,6,2,4,valid
1018372810,*Nc1ccc(CC(Cc2ccc(N)cc2)Cc2ccc(N*)cc2)cc1,0.34584685,41,2,4,0,3,0,train
1018492887,*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(Oc5ccc(C6(c7ccc(Oc8ccc(C(*)=O)cc8)cc7)CCC(C(C)(C)C)CC6)cc5)cc4)cc3)CCCCCCCCCCC2)cc1,0.38180644,112,2,24,6,0,2,train
